text,label1,label2,label3,labeled_list
"Glicemia alta causa dor de cabeça ou enxaqueca? Alguém que entenda pode me informar, por favor?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
"Oi, gente. Alguém aí que toma insulina? Eu tomo e quando estou em jejum, ela fica muito baixa, tipo 65, igual estava hoje. Eu não tomei por medo de abaixar muito, só que na hora do almoço estava 203 e as únicas coisas que eu comi foram umas torradas integrais, uma bolacha integral e maçã. Isso sempre acontece, o que eu queria saber é que se, mesmo estando baixa, eu devo aplicar.",confusão,nan,nan,['confusão']
"Sei que não é função do site dar consulta e nem peço uma consulta. Tenho uma sensação de que estou com diabetes. Sintomas: enorme vontade de urinar, comprei um aparelho na sexta, fiz 1 medição em cada dia: 230, 248, 310. Irei amanhã a um clínico, estou em jejum para caso seja necessário fazer algum exame, mas e se ele confirmar? Eu vou ser tratado ou vou ter que esperar um consulta com endocrinologista?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Na verdade, estou com uma ferida no pé que não cicatriza devido à circulação. Isso é verdade?",confusão,nan,nan,['confusão']
"Oi, gente. Posso comer chocolate às vezes?",curiosidade,nan,nan,['curiosidade']
Alguém usa bomba de insulina? Como consegue?,curiosidade,nan,nan,['curiosidade']
Boa tarde. Me tirem uma dúvida. Diabéticos tipo 1 podem tomar ômega 3?,curiosidade,nan,nan,['curiosidade']
"Depois de 10 dias de internação entre UTI, semi-UTI e apartamento, sobrevivi ao vírus. Tive alta hospitalar no final da tarde de ontem. Diabetes em jejum está 130, pressão arterial, 12 por 7. Deus seja louvado!",alegria,alívio,nan,"['alegria', 'alívio']"
"Boa noite! Sou diabética tipo 2, qual o remédio que pode substituir a Metformina de 850 mg?",curiosidade,nan,nan,['curiosidade']
Alguém fazendo o uso de Duloxetina para dores nas pernas?,curiosidade,nan,nan,['curiosidade']
"Boa noite, amigos. Banana verde cozida tem um índice glicêmico baixo? Se alguém aqui come e não faz mal, eu vou adicionar na minha alimentação.",curiosidade,nan,nan,['curiosidade']
"Boa noite. Me tirem uma dúvida: tenho diabetes, descobri recentemente, ainda estou procurando o que posso comer. Podemos comer sardinha em lata? ￼",curiosidade,nan,nan,['curiosidade']
"Bom dia a todos do grupo, venho através desta pedir uma informação! O que fazer para me alimentar no café da manhã? Porque pão, cuscuz, tapioca e bolacha também não pode. Me ajudem a me alimentar melhor.",curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"Meu braço está inchado e as articulações dele doem muito. Umas dores ruins, ardência. O que pode ser? Alguém sabe?",curiosidade,medo,nan,"['curiosidade', 'medo']"
Alguém toma diabinese no lugar do Glifage? É bom? Tô querendo trocar o Glifage pelo diabinese.,curiosidade,desejo,nan,"['curiosidade', 'desejo']"
Pode comer batata doce? Também tenho muita fome pela manhã.,curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"Quando vocês estão doentes, a glicose também fica alta mesmo não estando se alimentando bem?",curiosidade,percepção,nan,"['curiosidade', 'percepção']"
"Sou louca por açaí, será que faz mal pra diabetes?",curiosidade,nan,nan,['curiosidade']
"Olá, pessoal. Não sei quase nada sobre a diabetes, mas, nesses últimos dias, estou a urinar muito. Isso é bom ou ruim? Por favor, digam alguma coisa.",curiosidade,medo,nan,"['curiosidade', 'medo']"
Vocês sabem por que ficamos diabéticos?,curiosidade,nan,nan,['curiosidade']
Banana prata pode?,curiosidade,nan,nan,['curiosidade']
"Oi, hoje eu fiz um exame de diabetes que é para ver a intolerância à glicose, o que isso significa? Eu tirei sangue, antes tomei um produto doce, e depois de duas horas tirei sangue novamente. Eu já tomo dois remédios para diabetes e sinto uma vontade louca de comer doce, me ajudem.",curiosidade,aborrecimento,nervosismo,"['curiosidade', 'aborrecimento', 'nervosismo']"
"Jurubeba, um santo remédio!",aprovação,nan,nan,['aprovação']
Alguém do grupo toma Xigduo 5/1000? Tem reação adversa?,curiosidade,nan,nan,['curiosidade']
"Gente, eu tenho diabetes e sou hipertenso, seré que posso comer sardinha em lata?",curiosidade,nan,nan,['curiosidade']
"Pessoal, uma pessoa diabética dando hipoglicemia (baixa) tem que comer doce ou sal?",confusão,nan,nan,['confusão']
"Como é ruim passar vontade de comer as coisas, né. :-(",tristeza,nan,nan,['tristeza']
Diabetes ocasiona alergias a pele?,curiosidade,nan,nan,['curiosidade']
Diabéticos podem comer farinha de aveia?,curiosidade,nan,nan,['curiosidade']
"Quem não tem nenhuma 'patia', com os pés ok, tem problema andar descalço? Odeio chinelo, sapatos e afins.",curiosidade,aborrecimento,nan,"['curiosidade', 'aborrecimento']"
Alguém pode me dizer se posso comer polenta de fubá?,curiosidade,nan,nan,['curiosidade']
"Ultimamente tenho estado com HGT em 135, e até 180. Eu já sou uma diabética? Não como doces, massas, pães. Frituras, nunca. Então, de onde ela veio?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Esses microaneurismas podem estabilizar?,curiosidade,nan,nan,['curiosidade']
"Após o almoço, ainda comi um pedacinho de goiabada ♥️ Glicose está 96.",alegria,alívio,nan,"['alegria', 'alívio']"
"O que tomar pra circulação? Os vasos capilares dos pés, como cuidar deles?",curiosidade,nan,nan,['curiosidade']
"Boa tarde, amigos. Aqui, me tirem uma dúvida, por favor. Meu aparelho está aparecendo que a bateria está fraca desde sábado, e a glicose só dá acima de 250, estou fazendo a dieta certinho. Será que é por causa da bateria?",confusão,nan,nan,['confusão']
"Gente, me diz. Quando tu começa a fazer dieta, vai evitando muita coisa, faz exercício físico e toma o remédio direitinho, a diabetes abaixa do dia pra noite ou você vai sentindo melhoras aos poucos?",curiosidade,nan,nan,['curiosidade']
Os embutidos também aumentam a glicemia?,curiosidade,nan,nan,['curiosidade']
Diabetes reduz a produção de leite materno?,curiosidade,nan,nan,['curiosidade']
"Bom dia, povo abençoado. Eu estou pasma: acordei com a glicose em 108, comi uma banana prata e fui caminhar. Quando cheguei, a glicose estava 151. Como pode isso?",confusão,surpresa,nan,"['confusão', 'surpresa']"
"Bom dia, feliz dia dos pais. Adoro este grupo, tenho aprendido bastante. Gostaria de saber, qual o aparelho mais em conta pra medir a glicose?",curiosidade,gratidão,nan,"['curiosidade', 'gratidão']"
"Dizem que tem uma cirurgia que reverte a diabetes, procede?",curiosidade,nan,nan,['curiosidade']
"Galera, açúcar mascavo e açúcar demerara servem pra diabéticos também? Qual é a diferença entre eles?",curiosidade,nan,nan,['curiosidade']
O SUS fornece as tirinhas para medir a glicose?,curiosidade,nan,nan,['curiosidade']
Alguém usa kombucha para controle da diabetes?,curiosidade,nan,nan,['curiosidade']
Qual o normal em jejum e quanto tempo após a refeição podemos medir?,curiosidade,nan,nan,['curiosidade']
Qual o aparelho glicosímetro mais preciso pra medir? Alguém sabe? Ouvi falar que algumas marcas foram retiradas do mercado.,curiosidade,confusão,nan,"['curiosidade', 'confusão']"
Preciso urgentemente de informações detalhadas sobre bomba injetora Medtronic.,nervosismo,nan,nan,['nervosismo']
"Sou diabética há 19 anos e estou no estrato de grau 1. Estou muito preocupada, pois a glicose está sempre alterada em jejum e nesta pandemia está difícil agendar médico.",nervosismo,nan,nan,['nervosismo']
O que é bom para controlar neuropatia diabética?,curiosidade,nan,nan,['curiosidade']
Tenho polineuropatia nas pernas e braços.,percepção,nan,nan,['percepção']
"Gente, é normal sentir dores no braço esquerdo?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Bom dia, gente. Eu estou com tontura, será que pode ser porque a diabetes está muito alta?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Minha sobrinha reclama que os pés doem.,percepção,nan,nan,['percepção']
Que tipo de queijos posso comer? Obrigada.,curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"Olá, pessoal, boa noite. Meu esposo tem diabetes e está sentindo muita dor no peito, alguém com dicas pra nos dar?",curiosidade,confusão,nervosismo,"['curiosidade', 'confusão', 'nervosismo']"
"Boa noite, grupo. Laranja lima posso consumir?",curiosidade,nan,nan,['curiosidade']
"Primeira vez que consultei, minha glicemia deu 115. Depois de contar o açúcar, deu 93 de glicemia, hemoglobina glicada deu 6,3. Será que dá para reverter a glicada?",curiosidade,otimismo,nan,"['curiosidade', 'otimismo']"
"Bom dia, mais alguém sente muitas dores nas pernas e indisposição?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"No lugar de biscoito, o que eu posso comer na parte da tarde?",curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"Estou todo dia medindo minha glicose. Até meu dedo fica ruim de tanto picar ele com a mesma lanceta. Ainda tenho que comprar remédios. São 4 que tomo sempre e 1 contra a neurite diabética, para evitar a doença que me atinge a planta dos pés.",tristeza,decepção,nan,"['tristeza', 'decepção']"
"Alguém que tem neuropatia diabética podia me dizer qual é o sintoma que você sente? Porque eu tenho muita tontura, dor no corpo todo, dor no olho, no pescoço, no ombro, uma dor na cabeça, mas as dores nas pernas e nos quadris são terríveis. Alguém poderia me dizer se é da neuropatia?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
"Bom dia, pessoal. Hoje fui à farmácia medir a minha glicemia e deu 71. Isso é bom ou ruim? Por favor.",confusão,curiosidade,nervosismo,"['confusão', 'curiosidade', 'nervosismo']"
Tem alguém do grupo que ainda não tenha aceitado a condição de ser diabético(a)? Qual a principal dificuldade?,curiosidade,nan,nan,['curiosidade']
Uma dúvida. A glicose com 210 após um jantar está alta?,curiosidade,nan,nan,['curiosidade']
"Bom dia, pessoas! Diabéticos podem comer soja?",curiosidade,desejo,nan,"['curiosidade', 'desejo']"
Bom dia. Bateria fraca do aparelho de glicemia pode dar resultado alto?,curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Bom dia, galera. Hoje, minha glicose em jejum está 105.",percepção,alegria,nan,"['percepção', 'alegria']"
"Boa noite, grupo! Alguém pode me informar se a batata inglesa, mesmo cozida junto com os outros legumes, faz mal?",curiosidade,nan,nan,['curiosidade']
"Gente, esquece a banana, vamos falar do alho poró. Alguém sabe se podemos comer?",curiosidade,nan,nan,['curiosidade']
"Gente, nós podemos comer fígado bovino?",curiosidade,nan,nan,['curiosidade']
Quais vitaminas o diabético tem que suplementar o organismo?,curiosidade,nan,nan,['curiosidade']
"Eu comprei o adoçante de batata yacon e o meu café ficou horrível, parece que ficou salgado em vez de doce.",decepção,desaprovação,nan,"['decepção', 'desaprovação']"
Bom dia. Mais alguém sente muita dor nas pernas e indisposição?,curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
Exame TGP alterado para 70 (normal é 40). Tem alguma relação com Diabetes? Alguém já passou por isso?,confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Qual o melhor creme para as pernas do diabético? Goicoechea ou Diabetex? Para pele e circulação.,curiosidade,nan,nan,['curiosidade']
Boa noite. Vocês sabem se pata de vaca é bom para controlar a glicose?,curiosidade,nan,nan,['curiosidade']
Aveia é contraindicado para diabéticos?,curiosidade,nan,nan,['curiosidade']
"Olá! 102, 111 em jejum é ruim? Qual é o valor bom em jejum? Tenho consulta depois de amanhã, não tomo medicação pra controle ainda. Quais são as dicas?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
É verdade que diabético amputado vive menos?,confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Será que o chá de folha de louro é bom para abaixar diabetes?,curiosidade,nan,nan,['curiosidade']
Boa noite! Sou nova no grupo. Quem tem diabetes tipo 2 pode comer biscoito de polvilho?,curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"Tenho 32 anos, diabética há 16 anos. Glicada ok, com qual frequência devo fazer o autoexame?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
Gostaria de saber qual alimento previne a diabetes.,curiosidade,nan,nan,['curiosidade']
"Oi. Sou nova no grupo e gostaria de saber o que vocês comem quando estão com hipoglicemia, porque nessas horas dá vontade de devorar um boi. O que faço gente?",curiosidade,nan,nan,['curiosidade']
"Bom dia, minha diabetes amanheceu 262 hoje. Alguém mais assim?",curiosidade,nan,nan,['curiosidade']
"A medição da glicemia, geralmente, é para ser feita 2h depois da alimentação?",confusão,nan,nan,['confusão']
"Gente, é verdade que, se eu comer muitos doces três dias antes do exame, pode dar alteração mesmo eu tendo feito o exame com 12 horas de jejum? Outra pergunta: eu busco um endocrinologista ou uma nutricionista? Minha glicose deu 150.",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Bom dia a todos. Quem tem diabetes pode comer farinha de milho?,curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"O que fazer quando se tem retinopatia proliferativa, pancreatite de repetição, depressão e diabetes tipo 1? Muito difícil controlar.",confusão,aborrecimento,nan,"['confusão', 'aborrecimento']"
"Minha glicada deu 7.4, está ruim?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Boa noite a todos. Eu não tenho diabetes, mas por curiosidade eu fiz um HGT agora e deu 156. Vocês que entendem, é normal? Alguém pode me dizer? Não entendo muito da diabetes tipo 1 e 2,  porque a da minha pequena é diferente.",confusão,nan,nan,['confusão']
"Boa noite, gente. Hoje estou com a boca amarga e depois vem um gosto salgado, não sei o que. Será que é da diabetes? Alguém pode me ajudar?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
"Pessoal, gostaria de saber qual o melhor horário e qual a quantidade certa pra tomar o chá de pata de vaca.",curiosidade,nan,nan,['curiosidade']
"Gente, a minha glicemia agora à noite está 239, depois da insulina. O que eu faço?",curiosidade,aborrecimento,nan,"['curiosidade', 'aborrecimento']"
Existe algum remédio que corta o açúcar e reduz a diabetes?,curiosidade,nan,nan,['curiosidade']
"Estou apavorada, minha glicose está em 377. O que eu faço?",medo,nan,nan,['medo']
"Se comer um pão e fazer caminhada, não fica açúcar no sangue?",confusão,nan,nan,['confusão']
"Quando vocês abusam de açúcar e carboidratos, sentem enjoos no outro dia e um mal estar na cabeça? Minha glicose costuma ser controlada, mas notei que nas duas últimas vezes que abusei fiquei ruim no outro dia.",percepção,confusão,nan,"['percepção', 'confusão']"
Vocês sentem dor no corpo quando tomam Sinvastatina? Alguém mais toma e se sente assim? Porque será que dá essa dor? Alguém pode me explicar se isso é normal?,confusão,nervosismo,nan,"['confusão', 'nervosismo']"
"Boa tarde, o que é glicada?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
"Minha glicemia em jejum deu 97 e, após café, deu 129.",percepção,nan,nan,['percepção']
